timeframe,move_start_ts,move_end_ts,move_low,move_high,move_duration_bars,consol_start_ts,consol_end_ts,consol_low,consol_high,consol_duration_bars,fib_retracement_depth,fib_50,entry_ts,entry_price,entry_score
15min,2018-10-30 19:15:00+00:00,2018-10-31 20:00:00+00:00,9693.0,9981.0,32,2018-10-31 20:00:00+00:00,2018-11-01 15:30:00+00:00,9878.5,9979.75,10,0.3559027777777778,9837.0,2018-11-01 15:30:00+00:00,9977.25,1.0
15min,2018-11-15 18:45:00+00:00,2018-11-16 14:45:00+00:00,9749.25,9862.25,13,2018-11-16 14:45:00+00:00,2018-11-16 15:45:00+00:00,9749.25,9844.25,5,1.0,9805.75,2018-11-16 15:45:00+00:00,9834.25,0.8888888888888888
15min,2018-11-26 18:30:00+00:00,2018-11-27 20:30:00+00:00,9555.0,9664.75,37,2018-11-27 20:30:00+00:00,2018-11-28 17:15:00+00:00,9624.5,9769.0,15,0.36674259681093396,9609.875,2018-11-28 17:15:00+00:00,9763.0,1.0
15min,2018-12-11 20:00:00+00:00,2018-12-11 21:00:00+00:00,9645.5,9706.0,6,2018-12-11 21:00:00+00:00,2018-12-12 15:15:00+00:00,9647.0,9776.0,5,0.9752066115702479,9675.75,2018-12-12 15:15:00+00:00,9774.0,1.0
15min,2018-12-27 20:15:00+00:00,2018-12-28 15:00:00+00:00,9039.0,9265.5,8,2018-12-28 15:00:00+00:00,2018-12-28 19:15:00+00:00,9160.5,9276.75,18,0.46357615894039733,9152.25,2018-12-28 19:15:00+00:00,9274.0,1.0
15min,2019-01-04 14:45:00+00:00,2019-01-07 19:45:00+00:00,9158.25,9452.5,49,2019-01-07 19:45:00+00:00,2019-01-08 14:45:00+00:00,9398.75,9503.0,8,0.1826677994902294,9305.375,2019-01-08 14:45:00+00:00,9495.25,1.0
15min,2019-01-08 17:15:00+00:00,2019-01-09 16:00:00+00:00,9426.75,9531.5,24,2019-01-09 16:00:00+00:00,2019-01-09 17:00:00+00:00,9477.0,9544.5,5,0.5202863961813843,9479.125,2019-01-09 17:00:00+00:00,9533.25,1.0
15min,2019-01-15 14:45:00+00:00,2019-01-16 18:30:00+00:00,9492.75,9654.0,44,2019-01-16 18:30:00+00:00,2019-01-16 19:30:00+00:00,9601.5,9618.5,5,0.32558139534883723,9573.375,2019-01-16 19:30:00+00:00,9615.75,1.0
15min,2019-01-30 14:45:00+00:00,2019-01-31 14:45:00+00:00,9611.25,9775.25,29,2019-01-31 14:45:00+00:00,2019-01-31 15:45:00+00:00,9757.0,9830.0,5,0.11128048780487805,9693.25,2019-01-31 15:45:00+00:00,9829.25,1.0
15min,2019-02-04 15:15:00+00:00,2019-02-05 18:00:00+00:00,9809.5,9945.5,40,2019-02-05 18:00:00+00:00,2019-02-05 19:15:00+00:00,9898.5,9940.0,6,0.34558823529411764,9877.5,2019-02-05 19:15:00+00:00,9936.75,1.0
15min,2019-02-08 18:00:00+00:00,2019-02-08 20:45:00+00:00,9786.75,9829.5,13,2019-02-08 20:45:00+00:00,2019-02-12 15:15:00+00:00,9812.5,9915.75,33,0.39766081871345027,9808.125,2019-02-12 15:15:00+00:00,9905.5,1.0
15min,2019-03-05 16:00:00+00:00,2019-03-05 18:45:00+00:00,10063.75,10094.0,13,2019-03-05 18:45:00+00:00,2019-03-05 19:45:00+00:00,10072.5,10091.5,5,0.7107438016528925,10078.875,2019-03-05 19:45:00+00:00,10089.0,1.0
15min,2019-03-08 21:00:00+00:00,2019-03-12 19:30:00+00:00,9919.5,10139.75,54,2019-03-12 19:30:00+00:00,2019-03-13 14:00:00+00:00,10106.25,10173.0,6,0.15209988649262202,10029.625,2019-03-13 14:00:00+00:00,10164.75,1.0
15min,2019-03-15 14:00:00+00:00,2019-03-15 19:30:00+00:00,10197.5,10250.25,24,2019-03-15 19:30:00+00:00,2019-03-18 14:00:00+00:00,10214.25,10258.5,6,0.6824644549763034,10223.875,2019-03-18 14:00:00+00:00,10257.75,1.0
15min,2019-03-18 18:00:00+00:00,2019-03-19 13:45:00+00:00,10234.0,10288.25,12,2019-03-19 13:45:00+00:00,2019-03-19 16:00:00+00:00,10262.75,10300.5,10,0.4700460829493088,10261.125,2019-03-19 16:00:00+00:00,10300.25,1.0
15min,2019-03-28 19:30:00+00:00,2019-03-29 15:00:00+00:00,10230.0,10293.25,11,2019-03-29 15:00:00+00:00,2019-03-29 19:00:00+00:00,10245.25,10291.0,17,0.758893280632411,10261.625,2019-03-29 19:00:00+00:00,10289.25,1.0
15min,2019-04-01 15:15:00+00:00,2019-04-02 14:00:00+00:00,10352.25,10397.75,24,2019-04-02 14:00:00+00:00,2019-04-02 18:45:00+00:00,10375.5,10411.25,20,0.489010989010989,10375.0,2019-04-02 18:45:00+00:00,10410.75,1.0
15min,2019-04-12 16:00:00+00:00,2019-04-12 18:00:00+00:00,10517.75,10534.0,10,2019-04-12 18:00:00+00:00,2019-04-15 13:45:00+00:00,10524.25,10548.25,11,0.6,10525.875,2019-04-15 13:45:00+00:00,10543.25,1.0
15min,2019-05-15 14:30:00+00:00,2019-05-16 13:30:00+00:00,10317.75,10427.75,25,2019-05-16 13:30:00+00:00,2019-05-16 14:30:00+00:00,10401.0,10499.0,5,0.2431818181818182,10372.75,2019-05-16 14:30:00+00:00,10498.75,1.0
15min,2019-05-21 15:00:00+00:00,2019-05-21 16:00:00+00:00,10334.25,10369.0,6,2019-05-21 16:00:00+00:00,2019-05-21 18:00:00+00:00,10334.25,10365.5,9,1.0,10351.625,2019-05-21 18:00:00+00:00,10365.25,0.7777777777777778
15min,2019-06-04 14:30:00+00:00,2019-06-05 14:00:00+00:00,9941.0,10131.5,27,2019-06-05 14:00:00+00:00,2019-06-05 20:00:00+00:00,10039.5,10119.0,25,0.48293963254593175,10036.25,2019-06-05 20:00:00+00:00,10115.25,1.0
15min,2019-06-06 17:00:00+00:00,2019-06-10 17:45:00+00:00,10118.75,10467.75,59,2019-06-10 17:45:00+00:00,2019-06-18 13:30:00+00:00,10345.25,10511.25,146,0.3510028653295129,10293.25,2019-06-18 13:30:00+00:00,10505.5,1.0
15min,2019-07-02 17:45:00+00:00,2019-07-03 13:45:00+00:00,10648.5,10714.5,13,2019-07-03 13:45:00+00:00,2019-07-03 14:45:00+00:00,10698.25,10731.75,5,0.24621212121212122,10681.5,2019-07-03 14:45:00+00:00,10730.75,1.0
15min,2019-07-09 14:00:00+00:00,2019-07-11 13:45:00+00:00,10652.5,10813.25,55,2019-07-11 13:45:00+00:00,2019-07-12 20:00:00+00:00,10757.5,10830.0,53,0.3468118195956454,10732.875,2019-07-12 20:00:00+00:00,10828.75,1.0
15min,2019-08-16 14:45:00+00:00,2019-08-19 19:00:00+00:00,10444.0,10613.25,46,2019-08-19 19:00:00+00:00,2019-08-21 13:45:00+00:00,10535.75,10629.0,34,0.45790251107828656,10528.625,2019-08-21 13:45:00+00:00,10623.75,1.0
15min,2019-09-11 13:30:00+00:00,2019-09-11 18:15:00+00:00,10674.75,10756.0,21,2019-09-11 18:15:00+00:00,2019-09-11 19:45:00+00:00,10721.75,10745.75,7,0.42153846153846153,10715.375,2019-09-11 19:45:00+00:00,10741.0,1.0
15min,2019-09-17 13:30:00+00:00,2019-09-17 16:15:00+00:00,10704.75,10735.25,13,2019-09-17 16:15:00+00:00,2019-09-17 19:45:00+00:00,10716.0,10752.0,15,0.6311475409836066,10720.0,2019-09-17 19:45:00+00:00,10751.5,1.0
15min,2019-10-03 15:30:00+00:00,2019-10-03 19:00:00+00:00,10424.0,10496.75,16,2019-10-03 19:00:00+00:00,2019-10-03 20:00:00+00:00,10464.25,10496.0,5,0.44673539518900346,10460.375,2019-10-03 20:00:00+00:00,10494.5,0.7777777777777778
15min,2019-10-04 13:45:00+00:00,2019-10-07 13:45:00+00:00,10524.25,10616.0,29,2019-10-07 13:45:00+00:00,2019-10-07 15:00:00+00:00,10566.5,10615.25,6,0.5395095367847411,10570.125,2019-10-07 15:00:00+00:00,10613.5,1.0
15min,2019-10-09 14:45:00+00:00,2019-10-09 15:30:00+00:00,10512.5,10539.5,5,2019-10-09 15:30:00+00:00,2019-10-09 19:00:00+00:00,10513.75,10570.0,15,0.9537037037037037,10526.0,2019-10-09 19:00:00+00:00,10564.5,1.0
15min,2019-10-10 19:15:00+00:00,2019-10-11 20:00:00+00:00,10579.25,10760.75,32,2019-10-11 20:00:00+00:00,2019-10-15 14:15:00+00:00,10674.5,10757.5,32,0.47520661157024796,10670.0,2019-10-15 14:15:00+00:00,10756.5,1.0
15min,2019-10-23 19:45:00+00:00,2019-10-24 14:15:00+00:00,10725.0,10803.5,7,2019-10-24 14:15:00+00:00,2019-10-24 15:15:00+00:00,10759.0,10797.75,5,0.5668789808917197,10764.25,2019-10-24 15:15:00+00:00,10794.0,1.0
15min,2019-11-01 17:45:00+00:00,2019-11-04 16:45:00+00:00,10978.5,11076.0,21,2019-11-04 16:45:00+00:00,2019-11-04 18:00:00+00:00,11043.5,11058.25,6,0.3333333333333333,11027.25,2019-11-04 18:00:00+00:00,11058.0,1.0
15min,2019-11-14 18:00:00+00:00,2019-11-15 15:00:00+00:00,11074.75,11163.0,17,2019-11-15 15:00:00+00:00,2019-11-15 16:15:00+00:00,11131.25,11164.75,6,0.3597733711048159,11118.875,2019-11-15 16:15:00+00:00,11159.5,1.0
15min,2019-11-25 14:45:00+00:00,2019-11-26 19:45:00+00:00,11154.0,11244.75,49,2019-11-26 19:45:00+00:00,2019-11-27 15:15:00+00:00,11226.25,11263.25,10,0.20385674931129477,11199.375,2019-11-27 15:15:00+00:00,11261.25,0.8888888888888888
15min,2019-11-27 15:45:00+00:00,2019-11-28 16:00:00+00:00,11262.5,11291.75,30,2019-11-28 16:00:00+00:00,2019-11-28 17:15:00+00:00,11278.0,11289.75,6,0.4700854700854701,11277.125,2019-11-28 17:15:00+00:00,11289.25,1.0
15min,2019-12-05 19:30:00+00:00,2019-12-09 14:30:00+00:00,11128.0,11251.75,36,2019-12-09 14:30:00+00:00,2019-12-12 15:00:00+00:00,11180.75,11306.5,84,0.5737373737373738,11189.875,2019-12-12 15:00:00+00:00,11306.25,1.0
15min,2019-12-12 18:00:00+00:00,2019-12-12 19:30:00+00:00,11262.0,11289.0,8,2019-12-12 19:30:00+00:00,2019-12-12 21:00:00+00:00,11262.0,11323.25,7,1.0,11275.5,2019-12-12 21:00:00+00:00,11310.25,1.0
15min,2019-12-16 14:45:00+00:00,2019-12-16 19:30:00+00:00,11389.25,11435.25,21,2019-12-16 19:30:00+00:00,2019-12-18 14:45:00+00:00,11414.0,11446.75,36,0.46195652173913043,11412.25,2019-12-18 14:45:00+00:00,11444.25,1.0
15min,2019-12-19 14:45:00+00:00,2019-12-20 20:30:00+00:00,11436.0,11542.5,52,2019-12-20 20:30:00+00:00,2019-12-23 16:45:00+00:00,11511.5,11554.25,13,0.29107981220657275,11489.25,2019-12-23 16:45:00+00:00,11553.5,1.0
15min,2019-12-31 20:30:00+00:00,2020-01-02 15:45:00+00:00,11551.25,11670.25,10,2020-01-02 15:45:00+00:00,2020-01-02 17:45:00+00:00,11623.0,11663.5,9,0.39705882352941174,11610.75,2020-01-02 17:45:00+00:00,11660.5,1.0
15min,2020-01-06 15:00:00+00:00,2020-01-07 14:45:00+00:00,11589.25,11695.75,28,2020-01-07 14:45:00+00:00,2020-01-07 16:15:00+00:00,11652.25,11703.0,7,0.4084507042253521,11642.5,2020-01-07 16:15:00+00:00,11700.25,1.0
15min,2020-01-07 20:15:00+00:00,2020-01-08 14:30:00+00:00,11674.25,11698.25,6,2020-01-08 14:30:00+00:00,2020-01-08 16:45:00+00:00,11665.75,11751.25,10,1.3541666666666667,11686.25,2020-01-08 16:45:00+00:00,11749.5,1.0
15min,2020-01-16 17:00:00+00:00,2020-01-16 18:15:00+00:00,11906.5,11916.5,7,2020-01-16 18:15:00+00:00,2020-01-16 19:30:00+00:00,11906.25,11929.75,6,1.025,11911.5,2020-01-16 19:30:00+00:00,11928.0,1.0
15min,2020-01-21 19:30:00+00:00,2020-01-22 16:30:00+00:00,11975.0,12071.75,17,2020-01-22 16:30:00+00:00,2020-01-22 18:15:00+00:00,12036.25,12061.75,8,0.3669250645994832,12023.375,2020-01-22 18:15:00+00:00,12060.25,1.0
15min,2020-02-03 19:45:00+00:00,2020-02-05 15:00:00+00:00,11932.25,12277.0,37,2020-02-05 15:00:00+00:00,2020-02-06 16:15:00+00:00,12135.5,12253.75,33,0.41044234952864395,12104.625,2020-02-06 16:15:00+00:00,12252.75,1.0
15min,2020-02-10 15:00:00+00:00,2020-02-11 15:00:00+00:00,12240.75,12400.5,29,2020-02-11 15:00:00+00:00,2020-02-12 17:45:00+00:00,12319.0,12437.75,39,0.5101721439749609,12320.625,2020-02-12 17:45:00+00:00,12435.5,1.0
15min,2020-02-14 21:00:00+00:00,2020-02-17 15:15:00+00:00,12431.5,12482.25,6,2020-02-17 15:15:00+00:00,2020-02-17 16:45:00+00:00,12475.75,12486.0,7,0.12807881773399016,12456.875,2020-02-17 16:45:00+00:00,12485.25,0.7777777777777778
15min,2020-03-19 13:30:00+00:00,2020-03-19 16:15:00+00:00,9839.25,10279.25,13,2020-03-19 16:15:00+00:00,2020-03-19 18:00:00+00:00,10065.25,10288.5,8,0.4863636363636364,10059.25,2020-03-19 18:00:00+00:00,10241.0,1.0
15min,2020-04-06 14:15:00+00:00,2020-04-07 14:30:00+00:00,10659.75,11127.75,30,2020-04-07 14:30:00+00:00,2020-04-07 15:45:00+00:00,10900.5,11026.0,6,0.4855769230769231,10893.75,2020-04-07 15:45:00+00:00,11014.0,0.7777777777777778
15min,2020-04-08 15:15:00+00:00,2020-04-08 18:00:00+00:00,10940.0,11024.0,13,2020-04-08 18:00:00+00:00,2020-04-09 13:30:00+00:00,10949.0,11140.75,10,0.8928571428571429,10982.0,2020-04-09 13:30:00+00:00,11113.5,0.8888888888888888
15min,2020-04-13 15:45:00+00:00,2020-04-15 13:45:00+00:00,11012.25,11539.25,48,2020-04-15 13:45:00+00:00,2020-04-15 18:30:00+00:00,11315.75,11457.5,20,0.4240986717267552,11275.75,2020-04-15 18:30:00+00:00,11448.0,1.0
15min,2020-05-04 18:15:00+00:00,2020-05-05 19:45:00+00:00,11562.5,11849.25,35,2020-05-05 19:45:00+00:00,2020-05-07 13:45:00+00:00,11714.0,11938.25,31,0.47166521360069746,11705.875,2020-05-07 13:45:00+00:00,11922.25,1.0
15min,2020-05-08 19:15:00+00:00,2020-05-12 14:00:00+00:00,11972.75,12174.75,35,2020-05-12 14:00:00+00:00,2020-05-12 15:15:00+00:00,12066.0,12153.75,6,0.5383663366336634,12073.75,2020-05-12 15:15:00+00:00,12150.5,1.0
15min,2020-05-15 16:45:00+00:00,2020-05-18 19:15:00+00:00,11865.25,12190.75,39,2020-05-18 19:15:00+00:00,2020-05-19 14:00:00+00:00,12139.5,12208.75,7,0.15745007680491552,12028.0,2020-05-19 14:00:00+00:00,12201.0,1.0
15min,2020-05-29 17:15:00+00:00,2020-05-29 18:00:00+00:00,12248.75,12290.5,5,2020-05-29 18:00:00+00:00,2020-05-29 19:00:00+00:00,12221.0,12327.75,5,1.6646706586826348,12269.625,2020-05-29 19:00:00+00:00,12326.75,1.0
15min,2020-06-02 17:00:00+00:00,2020-06-03 16:00:00+00:00,12397.0,12533.0,25,2020-06-03 16:00:00+00:00,2020-06-03 17:30:00+00:00,12470.0,12514.0,7,0.4632352941176471,12465.0,2020-06-03 17:30:00+00:00,12512.25,1.0
15min,2020-06-08 15:15:00+00:00,2020-06-08 16:30:00+00:00,12623.25,12655.0,7,2020-06-08 16:30:00+00:00,2020-06-08 17:30:00+00:00,12624.25,12659.75,5,0.968503937007874,12639.125,2020-06-08 17:30:00+00:00,12656.0,1.0
15min,2020-06-15 13:45:00+00:00,2020-06-15 14:45:00+00:00,12314.5,12466.75,6,2020-06-15 14:45:00+00:00,2020-06-15 16:15:00+00:00,12387.5,12499.75,7,0.5205254515599343,12390.625,2020-06-15 16:15:00+00:00,12486.75,0.7777777777777778
15min,2020-06-30 14:00:00+00:00,2020-07-02 15:30:00+00:00,12838.5,13265.5,62,2020-07-02 15:30:00+00:00,2020-07-02 16:30:00+00:00,13172.25,13236.75,5,0.21838407494145198,13052.0,2020-07-02 16:30:00+00:00,13232.5,1.0
15min,2020-07-31 19:00:00+00:00,2020-08-03 19:30:00+00:00,13612.0,13916.25,31,2020-08-03 19:30:00+00:00,2020-08-04 14:15:00+00:00,13844.25,13925.25,7,0.23664749383730485,13764.125,2020-08-04 14:15:00+00:00,13919.5,1.0
15min,2020-08-04 14:45:00+00:00,2020-08-04 17:00:00+00:00,13851.0,13914.5,11,2020-08-04 17:00:00+00:00,2020-08-04 18:00:00+00:00,13856.25,13906.5,5,0.9173228346456693,13882.75,2020-08-04 18:00:00+00:00,13900.5,1.0
15min,2020-08-04 19:45:00+00:00,2020-08-05 15:45:00+00:00,13870.0,13971.75,13,2020-08-05 15:45:00+00:00,2020-08-06 14:15:00+00:00,13913.25,13982.25,22,0.5749385749385749,13920.875,2020-08-06 14:15:00+00:00,13973.75,1.0
15min,2020-08-17 13:30:00+00:00,2020-08-18 14:30:00+00:00,14064.75,14225.25,33,2020-08-18 14:30:00+00:00,2020-08-18 16:15:00+00:00,14111.25,14214.5,8,0.7102803738317757,14145.0,2020-08-18 16:15:00+00:00,14209.25,1.0
15min,2020-08-20 14:00:00+00:00,2020-08-24 14:15:00+00:00,14178.25,14565.75,57,2020-08-24 14:15:00+00:00,2020-08-25 15:15:00+00:00,14371.5,14525.5,32,0.5012903225806452,14372.0,2020-08-25 15:15:00+00:00,14524.5,1.0
15min,2020-08-25 16:45:00+00:00,2020-08-26 19:00:00+00:00,14490.0,14810.75,38,2020-08-26 19:00:00+00:00,2020-08-26 20:00:00+00:00,14711.25,14817.75,5,0.3102104442712393,14650.375,2020-08-26 20:00:00+00:00,14808.0,1.0
15min,2020-09-24 15:15:00+00:00,2020-09-24 16:45:00+00:00,13678.75,13838.5,8,2020-09-24 16:45:00+00:00,2020-09-24 17:45:00+00:00,13744.0,13863.0,5,0.5915492957746479,13758.625,2020-09-24 17:45:00+00:00,13860.0,1.0
15min,2020-09-25 14:45:00+00:00,2020-09-28 14:00:00+00:00,13784.5,14208.5,26,2020-09-28 14:00:00+00:00,2020-09-28 17:45:00+00:00,14082.5,14186.75,16,0.2971698113207547,13996.5,2020-09-28 17:45:00+00:00,14178.25,1.0
15min,2020-10-05 14:00:00+00:00,2020-10-05 18:15:00+00:00,14198.25,14308.75,19,2020-10-05 18:15:00+00:00,2020-10-05 19:15:00+00:00,14243.5,14337.5,5,0.5904977375565611,14253.5,2020-10-05 19:15:00+00:00,14333.5,1.0
15min,2020-10-07 15:15:00+00:00,2020-10-08 14:00:00+00:00,14249.5,14433.0,24,2020-10-08 14:00:00+00:00,2020-10-09 13:30:00+00:00,14344.0,14472.25,26,0.48501362397820164,14341.25,2020-10-09 13:30:00+00:00,14458.75,0.7777777777777778
15min,2020-10-09 14:00:00+00:00,2020-10-12 14:00:00+00:00,14464.75,14802.5,29,2020-10-12 14:00:00+00:00,2020-10-12 15:00:00+00:00,14723.5,14827.75,5,0.23390081421169504,14633.625,2020-10-12 15:00:00+00:00,14823.0,1.0
15min,2020-10-29 14:45:00+00:00,2020-10-29 16:00:00+00:00,14116.25,14191.75,7,2020-10-29 16:00:00+00:00,2020-10-29 17:30:00+00:00,14119.75,14221.75,7,0.9536423841059603,14154.0,2020-10-29 17:30:00+00:00,14218.75,0.7777777777777778
15min,2020-11-03 14:45:00+00:00,2020-11-04 20:30:00+00:00,13957.5,14696.0,52,2020-11-04 20:30:00+00:00,2020-11-09 14:30:00+00:00,14583.75,15073.25,58,0.15199729180771834,14326.75,2020-11-09 14:30:00+00:00,15050.25,0.6666666666666666
15min,2020-11-11 15:00:00+00:00,2020-11-11 19:45:00+00:00,14627.75,14755.25,21,2020-11-11 19:45:00+00:00,2020-11-12 14:30:00+00:00,14684.0,14775.25,7,0.5588235294117647,14691.5,2020-11-12 14:30:00+00:00,14775.25,0.7777777777777778
15min,2020-11-19 15:00:00+00:00,2020-11-19 17:45:00+00:00,14733.0,14820.75,13,2020-11-19 17:45:00+00:00,2020-11-19 19:00:00+00:00,14767.25,14823.25,6,0.6096866096866097,14776.875,2020-11-19 19:00:00+00:00,14818.5,1.0
15min,2020-12-11 19:45:00+00:00,2020-12-14 18:15:00+00:00,15186.75,15406.5,23,2020-12-14 18:15:00+00:00,2020-12-15 21:00:00+00:00,15308.25,15456.0,39,0.447098976109215,15296.625,2020-12-15 21:00:00+00:00,15454.5,1.0
15min,2020-12-16 15:45:00+00:00,2020-12-17 16:00:00+00:00,15467.25,15619.5,30,2020-12-17 16:00:00+00:00,2020-12-17 21:00:00+00:00,15540.75,15611.75,21,0.5172413793103449,15543.375,2020-12-17 21:00:00+00:00,15607.25,1.0
15min,2020-12-24 17:45:00+00:00,2020-12-28 15:00:00+00:00,15539.0,15684.25,7,2020-12-28 15:00:00+00:00,2020-12-28 16:00:00+00:00,15597.75,15671.0,5,0.5955249569707401,15611.625,2020-12-28 16:00:00+00:00,15668.0,1.0
15min,2021-01-07 14:45:00+00:00,2021-01-08 18:45:00+00:00,15583.0,15922.75,45,2021-01-08 18:45:00+00:00,2021-01-08 20:00:00+00:00,15784.25,15905.0,6,0.40765268579838115,15752.875,2021-01-08 20:00:00+00:00,15900.25,1.0
15min,2021-01-19 17:15:00+00:00,2021-01-21 14:45:00+00:00,15753.25,16200.75,46,2021-01-21 14:45:00+00:00,2021-01-21 16:00:00+00:00,16140.25,16246.25,6,0.13519553072625698,15977.0,2021-01-21 16:00:00+00:00,16242.75,1.0
15min,2021-02-01 15:45:00+00:00,2021-02-02 21:00:00+00:00,15898.5,16350.5,50,2021-02-02 21:00:00+00:00,2021-02-04 21:00:00+00:00,16243.75,16409.5,55,0.2361725663716814,16124.5,2021-02-04 21:00:00+00:00,16408.25,1.0
15min,2021-03-09 14:45:00+00:00,2021-03-09 21:00:00+00:00,15444.0,15724.5,27,2021-03-09 21:00:00+00:00,2021-03-11 16:00:00+00:00,15577.0,15885.75,35,0.5258467023172906,15584.25,2021-03-11 16:00:00+00:00,15883.75,1.0
15min,2021-03-22 14:00:00+00:00,2021-03-22 19:45:00+00:00,15822.5,16024.25,25,2021-03-22 19:45:00+00:00,2021-03-23 14:15:00+00:00,15917.75,16001.75,6,0.5278810408921933,15923.375,2021-03-23 14:15:00+00:00,15989.0,1.0
15min,2021-03-30 19:15:00+00:00,2021-03-31 20:00:00+00:00,15707.0,16025.25,32,2021-03-31 20:00:00+00:00,2021-04-01 14:15:00+00:00,15937.25,16182.25,5,0.27651217596229377,15866.125,2021-04-01 14:15:00+00:00,16175.25,1.0
15min,2021-04-01 18:15:00+00:00,2021-04-01 19:30:00+00:00,16142.5,16176.75,7,2021-04-01 19:30:00+00:00,2021-04-05 13:45:00+00:00,16144.25,16313.0,5,0.948905109489051,16159.625,2021-04-05 13:45:00+00:00,16306.0,1.0
15min,2021-04-05 14:15:00+00:00,2021-04-06 17:30:00+00:00,16324.25,16522.25,42,2021-04-06 17:30:00+00:00,2021-04-06 18:30:00+00:00,16413.25,16477.75,5,0.5505050505050505,16423.25,2021-04-06 18:30:00+00:00,16474.75,0.8888888888888888
15min,2021-04-07 14:15:00+00:00,2021-04-08 14:30:00+00:00,16428.0,16622.25,30,2021-04-08 14:30:00+00:00,2021-04-09 16:00:00+00:00,16525.5,16638.25,34,0.4980694980694981,16525.125,2021-04-09 16:00:00+00:00,16633.5,1.0
15min,2021-05-11 15:15:00+00:00,2021-05-11 16:45:00+00:00,16032.75,16206.5,8,2021-05-11 16:45:00+00:00,2021-05-11 17:45:00+00:00,16115.0,16237.0,5,0.5266187050359712,16119.625,2021-05-11 17:45:00+00:00,16232.0,0.7777777777777778
15min,2021-05-13 18:30:00+00:00,2021-05-14 13:30:00+00:00,15960.0,16114.25,9,2021-05-14 13:30:00+00:00,2021-05-14 15:00:00+00:00,16076.0,16195.5,7,0.2479740680713128,16037.125,2021-05-14 15:00:00+00:00,16194.25,0.8888888888888888
15min,2021-06-04 13:45:00+00:00,2021-06-07 13:30:00+00:00,16472.75,16651.0,28,2021-06-07 13:30:00+00:00,2021-06-07 19:00:00+00:00,16579.75,16653.0,23,0.3997194950911641,16561.875,2021-06-07 19:00:00+00:00,16645.5,1.0
15min,2021-06-10 13:45:00+00:00,2021-06-11 13:45:00+00:00,16677.5,16845.75,29,2021-06-11 13:45:00+00:00,2021-06-11 20:00:00+00:00,16801.75,16866.5,26,0.26151560178306094,16761.625,2021-06-11 20:00:00+00:00,16864.0,1.0
15min,2021-06-21 15:00:00+00:00,2021-06-21 19:30:00+00:00,16957.5,17021.75,20,2021-06-21 19:30:00+00:00,2021-06-22 15:15:00+00:00,16975.0,17074.0,11,0.7276264591439688,16989.625,2021-06-22 15:15:00+00:00,17071.0,1.0
15min,2021-06-22 15:45:00+00:00,2021-06-23 15:15:00+00:00,17072.75,17193.5,27,2021-06-23 15:15:00+00:00,2021-06-23 19:30:00+00:00,17109.5,17171.5,18,0.6956521739130435,17133.125,2021-06-23 19:30:00+00:00,17169.5,1.0
15min,2021-06-28 13:45:00+00:00,2021-06-28 17:30:00+00:00,17268.5,17372.75,17,2021-06-28 17:30:00+00:00,2021-06-28 18:45:00+00:00,17335.5,17360.75,6,0.35731414868105515,17320.625,2021-06-28 18:45:00+00:00,17357.5,1.0
15min,2021-07-01 18:30:00+00:00,2021-07-01 19:45:00+00:00,17405.0,17431.0,7,2021-07-01 19:45:00+00:00,2021-07-02 16:00:00+00:00,17405.75,17554.75,13,0.9711538461538461,17418.0,2021-07-02 16:00:00+00:00,17545.75,1.0
15min,2021-07-09 14:15:00+00:00,2021-07-12 14:15:00+00:00,17578.5,17766.25,29,2021-07-12 14:15:00+00:00,2021-07-12 19:30:00+00:00,17680.0,17743.0,22,0.459387483355526,17672.375,2021-07-12 19:30:00+00:00,17740.0,1.0
15min,2021-07-20 15:00:00+00:00,2021-07-21 13:30:00+00:00,17503.25,17660.25,23,2021-07-21 13:30:00+00:00,2021-07-21 15:15:00+00:00,17570.0,17663.5,8,0.5748407643312102,17581.75,2021-07-21 15:15:00+00:00,17653.75,1.0
15min,2021-07-21 15:45:00+00:00,2021-07-26 18:15:00+00:00,17612.75,18011.75,93,2021-07-26 18:15:00+00:00,2021-07-26 19:15:00+00:00,17970.25,18002.0,5,0.10401002506265664,17812.25,2021-07-26 19:15:00+00:00,18000.0,1.0
15min,2021-08-19 19:15:00+00:00,2021-08-19 20:00:00+00:00,17791.25,17858.0,5,2021-08-19 20:00:00+00:00,2021-08-20 14:15:00+00:00,17791.25,17950.5,5,1.0,17824.625,2021-08-20 14:15:00+00:00,17933.25,1.0
15min,2021-08-20 14:45:00+00:00,2021-08-23 20:00:00+00:00,17879.25,18215.25,50,2021-08-23 20:00:00+00:00,2021-08-24 14:30:00+00:00,18179.25,18247.5,6,0.10714285714285714,18047.25,2021-08-24 14:30:00+00:00,18245.5,1.0
15min,2021-09-24 16:15:00+00:00,2021-09-24 18:15:00+00:00,18131.25,18183.0,10,2021-09-24 18:15:00+00:00,2021-09-24 19:30:00+00:00,18146.0,18202.0,6,0.714975845410628,18157.125,2021-09-24 19:30:00+00:00,18193.75,1.0
15min,2021-10-15 16:30:00+00:00,2021-10-19 14:00:00+00:00,17938.75,18244.5,46,2021-10-19 14:00:00+00:00,2021-10-19 15:00:00+00:00,18198.25,18263.25,5,0.15126737530662307,18091.625,2021-10-19 15:00:00+00:00,18262.5,1.0
